"","S1","S2","S3","S4","S5","S6"
"HS_GT_10576",4.43109638523786,3.71327793986218,13.4067137909035,7.83724108645755,3.70511296353995,9.5080083311804
"HS_GT_1817",9.88940648726775,8.53367724926976,6.10682225113601,6.44440056107803,4.09819148760456,7.37394395620789
"HS_GT_11946",11.918645839101,2.90349326596732,10.0242430493964,6.34600454375951,11.1124117327369,9.93441825255991
"HS_GT_12615",7.5501148881312,10.1394828769897,3.42110246550377,7.42311331343413,7.44812288768779,6.81249750061688
"HS_GT_10044",13.5102007294512,10.9560884390669,7.86102017385309,9.36574147527305,4.41200244658744,7.03885303053011
"HS_GT_7443",9.64563944008311,7.76505272570205,3.6651393445156,7.4127428701337,5.48322750610011,9.18366641834537
"HS_GT_3414",12.7813765840622,5.53299724893312,8.71508448693192,3.8777261339482,7.45550231815847,12.3238280958691
"HS_GT_14250",6.26460456919467,5.51842997243576,10.6691487138697,3.9108769234585,11.3730991550054,3.95858700027757
"HS_GT_12509",7.97829990475469,9.54248260822576,12.5957902236044,11.7421112448017,10.0033634004834,3.22578865599347
"HS_GT_10048",5.92214941084254,5.57188688950503,6.42399313771238,5.97742272164694,7.33112644727044,4.51698557022044
"HS_GT_4536",6.15359957943799,8.88603154203761,8.09941716896955,3.79322220697862,5.21538520873413,10.8526517862408
"HS_GT_8967",9.79365953110999,14.8304910309883,9.16681860320397,6.47030438089122,3.57673383005903,7.07967751573764
"HS_GT_10387",12.4386409080886,4.78892244799131,3.90229888551416,9.27517018522007,6.67433072644113,5.91076202396688
"HS_GT_13104",9.23774016491322,9.56800428061518,4.02756187057568,9.14602637600676,2.03506509671383,13.2106485401622
"HS_GT_13572",11.6313318415642,7.87487094781662,2.81103464422578,8.63716822293515,5.38300625768924,6.67818794970595
"HS_GT_14313",6.5244622462927,4.99223774116268,5.50232648555964,8.93143045213566,10.1875490444384,9.61243648297279
"HS_GT_11035",5.55442584679888,8.40554381805504,12.7510831218767,4.13586844627774,9.71387985415051,14.3524052461064
"HS_GT_6333",6.86188124603225,9.28739238986659,5.52623762742007,3.82403237417084,9.92950790597483,12.5347240136399
"HS_GT_13456",6.48258309462342,4.57474220737806,10.7618432608593,6.40724605648029,11.7250760730648,3.59369139979877
"HS_GT_10450",4.92981209882761,8.61278654572557,3.86788182019764,4.0222882040245,9.39363477070554,4.82410173337719
"HS_GT_14783",1.6160359960578,4.99587081638239,8.62980320060681,6.01719714163291,9.74700556524042,12.4618002441078
"HS_GT_14307",2.00135677195501,5.4401325837997,3.44560484907353,14.3892193095512,5.76916338015006,10.0394988088101
"HS_GT_12271",7.36644544360045,8.077400438365,5.08092861532781,9.90228650463043,12.2119587993773,9.20958109139277
"HS_GT_14014",5.99943600017556,3.14395374564423,9.90213077700162,8.25783201070144,10.3120060859291,9.20400976185573
"HS_GT_14016",10.486921721301,7.91927121566363,6.26997594982038,8.32549419097624,6.1123658045393,3.73365230151684
"HS_GT_14921",6.25287766605315,10.478477366661,4.45793134360746,7.03869162591258,12.8943058464113,7.85197115919392
"HS_GT_14122",4.19933654913556,5.64932252918643,10.7085094518746,10.3733092605317,6.57529131116249,7.95017772211692
"HS_GT_3761",5.83452219965687,2.29640517403777,10.6462695258348,7.728739716746,7.62172126428088,3.33143825393833
"HS_GT_13980",4.9690691057578,9.77904791323976,8.51566689630871,5.14424806008955,7.86558862793669,8.61088328692582
"HS_GT_14594",7.09398163748855,3.08398531068013,2.62358836613841,7.80309038538417,7.7237552389501,4.99679913782982
"HS_GT_4854",10.1123539224801,8.41611411339741,7.74772842567737,4.07868187203417,9.27964659198573,7.48572635298933
"HS_GT_14035",10.3471968732238,11.2564462041901,5.13851171243292,1.45714403515944,6.230355201012,9.45969839995696
"HS_GT_14171",3.98418170283781,12.5764648180722,8.14669935664583,13.3967266150718,11.8485619103003,3.78856509109438
"HS_GT_14253",7.88434792032704,6.57578215015176,14.9831169848398,4.30673450434284,8.83851040572914,7.10579520188903
"HS_GT_9454",7.38686316526384,10.2813829456906,5.90015346253418,6.79997647880019,14.7753746482946,5.22654912787773
"HS_GT_9984",10.5678351092318,8.57504739521525,14.6921546078758,14.0567979890133,8.01848803682992,8.96392152441767
"HS_GT_7244",11.1831076513998,11.2835357548853,14.5009662739863,1.45383106922347,2.27323707575206,7.75896269215881
"HS_GT_14258",6.57798933624324,6.80670760223578,8.6213070653508,5.74695141351971,4.14274330544206,13.8733735989896
"HS_GT_11621",6.87221329256326,7.15029352662474,6.07147705566622,11.6352190991318,6.09351025506977,12.7453346738022
"HS_GT_12251",9.52785593091891,7.41704661400714,8.27481777727916,13.391248224462,7.48125687602285,2.46546437103683
"HS_GT_13176",11.6241752266421,10.1920294920954,5.59662702489916,2.67386278074907,8.47802097411067,1.12585473352556
"HS_GT_1336",5.82573157525089,7.06502775433549,7.06571703856285,8.38995865317741,5.16051430253974,4.4327566324008
"HS_GT_5473",8.14343029243637,5.5268040931274,8.28892284550984,10.5622984946392,8.30870364925943,6.40203695329154
"HS_GT_14511",0.0249958976490365,6.67971209226427,11.9998038243486,5.76187571994038,11.2711359183927,9.70353699355609
"HS_GT_6310",13.8163054747961,16.5325005039199,8.46597937438901,10.3764517246279,5.32709295179256,6.42322362928042
"HS_GT_7414",6.9924210628194,11.1729601034893,1.84247079352314,10.1548182092391,10.0710850407809,8.36993545546759
"HS_GT_14196",3.42932226682257,8.6928736413357,9.73701926994654,6.11751305180405,5.19487513965171,13.2221259587559
"HS_GT_15166",8.24658489210543,7.58224397303836,8.33537962172383,7.91543077752419,6.38609880238496,5.18903068312053
"HS_GT_14460",6.13717899131643,3.57184079579027,7.93489148712205,10.4281532207686,10.1247987875569,5.39434611503141
"HS_GT_12888",8.36737993159485,7.09406168883192,8.31449869441314,7.53594123024462,9.5131878956983,7.86113304459163
"HS_GT_678",9.6871129964566,7.97028121912042,3.10337242446942,9.83731428821315,10.8501077431872,8.69763023216339
"HS_GT_8137",8.76277539536195,13.054536139308,5.04100895506355,8.38961507786669,6.80370959450885,6.1297450917979
"HS_GT_13810",11.823396328786,8.10066835015458,5.91381030272295,7.77334021425325,7.03327313662536,2.54884232313255
"HS_GT_11045",12.4500841771219,4.33271823227943,11.8600169597513,7.30587071834157,9.62310475216541,11.0796049492165
"HS_GT_9817",11.1377117794478,3.47918722598797,8.3856140563988,10.4427690861996,5.17921802582423,12.0838130771176
"HS_GT_15138",8.78009546387659,6.80939732097365,7.71485358953249,0.987393952314136,7.07938688014542,9.06192411282657
"HS_GT_13775",7.42424522529644,11.8029840053368,5.58553575891261,2.81274546169474,8.43828383232972,6.16357191893297
"HS_GT_12280",8.61260640799081,8.29785861830331,7.101608026328,11.1999537607914,8.42231293578359,9.35125065288073
"HS_GT_10583",7.25092571014001,9.36770169503326,7.92047650863325,7.05234742425514,8.9661446492056,0.991717955940731
"HS_GT_10204",6.68778406757623,5.34975867504218,10.9239550671041,5.23418664053372,10.224784914616,6.34177033976048
"HS_GT_10052",8.1898706066615,11.8871293212405,4.28807646793367,13.8743874382921,6.13196653866561,5.416990627115
"HS_GT_4944",6.15958027975316,9.35960207585568,9.49302967105673,8.03594007264554,5.93459606610761,2.23317420229673
"HS_GT_6021",3.56930201735329,9.28290956735935,7.39077290195155,5.70126053137501,16.3730693858511,4.5073685941428
"HS_GT_9746",10.3023605938731,5.32845535385638,5.07590610147388,4.55155024762375,4.59787694084234,13.1812086300836
"HS_GT_13945",7.10812047951522,4.77810468623965,8.4253374449678,9.09572159187418,3.80782579127584,2.56577847657168
"HS_GT_13301",8.80196130277447,14.0248782207067,7.28256342047037,5.86068577829225,10.3128485527223,12.7305698325091
"HS_GT_14613",11.5215522733993,2.68472263814993,3.90909452584526,8.53723602271937,8.44250027727537,7.82495448854667
"HS_GT_14188",13.2871125119074,8.2658478575193,10.5831796340019,8.47868622132057,9.67816163709559,9.97504826656418
"HS_GT_9729",6.58815021207859,6.51300932775681,11.1737277288824,9.89161055329084,7.26592265292032,4.11965601883588
"HS_GT_15111",9.88785120286344,10.2526798177542,6.96569328674153,5.1193357290524,9.45724392004672,4.79078386354891
"HS_GT_3338",12.4264296470488,14.2389762540664,11.8540198271744,13.616832921704,3.65402219100762,12.4264650331439
"HS_GT_15064",10.0782429698597,8.67084063000918,10.928614608887,6.92478749581412,4.68512237202574,0.36627601640105
"HS_GT_14473",10.8839976789766,12.7199271131148,6.69886444112433,11.6731839720639,10.7796756127484,4.33785751235975
"HS_GT_4198",8.42302844574583,8.00885001748454,10.8016685899624,2.43638234794572,8.10140348924862,10.5331913134716
"HS_GT_14053",6.24698167343432,7.26994564744664,11.1284984408735,7.56300238694133,7.86356327715512,8.70904255825045
"HS_GT_14919",6.75574342623447,14.6646240740073,8.35885821733728,10.2546300550102,9.74330668722599,3.9599482054909
"HS_GT_4665",4.44248186572467,6.40246153712688,8.7875242245249,6.53912950108113,13.493502495723,16.1873094792958
"HS_GT_12141",12.368258413227,6.72044005935108,12.2831034536616,6.72494482146951,7.85188814400066,10.3205797635849
"HS_GT_13212",8.03659878390604,10.8811089395652,10.4185327334251,8.08426563559473,7.51068699979062,6.98732706496495
"HS_GT_2521",12.7614447811351,9.82957620099868,9.04264475113715,6.09727185724108,12.545722508575,8.16327851588507
"HS_GT_13603",6.12241397340678,14.1880654786359,9.71220890938358,6.66697609390148,6.6695916367889,12.9484026132815
"HS_GT_14275",6.57683977104586,3.40988111263487,8.78387267001036,9.61145157946737,8.03104395550207,10.8631058265945
"HS_GT_6901",5.00980339712463,0.872540392943984,7.6637783444816,13.4975129171441,9.67369296567211,11.8230281751971
"HS_GT_12582",5.79130410571744,5.55201329215472,5.848273978093,11.8387464072059,11.5435547739604,9.32109181219413
"HS_GT_6587",5.00583350825546,5.20635915866413,4.44626848480922,8.95671830169817,7.71828874180498,12.725962975746
"HS_GT_14545",4.70176273604158,6.702234753025,7.32830770325552,11.2197261353163,3.98088889207691,4.72599895713101
"HS_GT_8966",7.50629809520319,3.53117015775564,10.1413804828173,6.60472252359112,7.75719404804401,6.87138952422337
"HS_GT_11016",8.10497370893812,4.69509491115482,8.35015432064241,10.0086331650591,8.73345039733801,6.76608335418357
"HS_GT_9843",7.47844132622297,12.7402051429279,11.1205130173005,9.0746966983055,10.2907060213239,3.90212613127675
"HS_GT_8854",4.17156554520894,8.62836328666039,7.74383521122719,8.5287488340786,8.33550647612944,9.25900796069684
"HS_GT_10721",6.40183337054467,13.1859002632888,5.57368698697371,11.9056826897281,13.7732553692787,3.68580957283689
"HS_GT_190",10.2007376415232,8.10704252393642,5.96144651122958,9.87864654614524,11.5277052520474,9.65602008693629
"HS_GT_10851",9.8189577411823,7.05192448496396,11.946831701467,12.1044749207641,9.56516264808637,3.83298588699201
"HS_GT_14728",7.31734587332036,10.8018705596604,7.23179911030406,8.14771230186885,10.9643403550109,10.2690841732206
"HS_GT_14655",4.16790967123423,7.40238650781418,10.2344495690136,6.78871326687469,9.91880580185037,6.54475143266026
"HS_GT_9757",11.3767020320062,12.1417890480539,4.39233727908634,15.4208736117756,6.69502387510826,10.5854068450299
"HS_GT_5485",3.77570127443724,4.12536354845486,1.75066748753061,9.78241133062227,6.53906676873951,7.78326622139982
"HS_GT_14175",2.3317370025758,9.11458044976524,8.89448191017289,13.1339195856212,6.49807349535897,5.59577117693938
"HS_GT_14150",5.49475547624818,12.5619935362456,8.70487820613761,4.12199320316091,7.7237954196525,7.07273286630517
"HS_GT_9989",11.4470993037074,8.30506566487909,10.0851323530277,10.4265633574048,5.77900676909,7.68863396806604
"HS_GT_14177",1.89792424317651,6.67995968148898,7.98295328175055,8.06235256580012,10.5285626341764,9.46638012505827
"HS_GT_15039",12.5675203999599,9.74011814788176,10.390083963572,5.81955454183152,3.27071363842908,8.95351674815328
"HS_GT_10446",6.24728698935662,12.3913459444589,4.30198490446147,7.66868312054824,10.0458465852286,9.75876750181282
"HS_GT_14004",4.81457284474495,5.74067908730056,9.09935190718919,9.34218342133973,4.95464082002932,10.7859345883429
"HS_GT_9978",5.68446401756104,7.98548984904125,2.811071805162,11.0473482136064,6.65811265205606,10.0358102005249
"HS_GT_14267",6.44772019580402,14.0149037467336,4.14979831660578,14.8135269612207,7.2558707902934,9.30009156818606
"HS_GT_11934",10.5711441051113,10.7638185397921,13.7144998086675,10.3239570349373,12.8492357105691,3.6502160532009
"HS_GT_14102",6.94002108361018,8.72444918263212,5.88076903411649,10.4315353627956,8.45085384144953,8.87471597613388
"HS_GT_14966",12.4076789114751,8.21645064735691,11.1050196237526,8.05737493974995,3.47213361903318,5.07018826347669
"HS_GT_3474",5.08316938769016,8.35270393875767,8.44841888538089,9.37596172814552,1.83295626038803,8.48107862380044
"HS_GT_7557",7.70071850126128,7.88382578880725,7.68985630086795,10.8941417324439,6.16504671588534,10.4752781290479
"HS_GT_14522",8.86664207388888,8.62445666322674,3.70432045523909,3.73053206114349,9.9875289202558,6.10978937064241
"HS_GT_14127",14.2709007818145,9.68193538425122,2.83170069420581,7.62774250875516,10.7724212283873,8.20939078987414
"HS_GT_13994",6.84575089700635,7.06706974290723,6.04942500039219,7.67814461367238,10.5736382529459,2.41087454384534
"HS_GT_14308",10.06756943562,9.21012219839913,8.25382423401877,12.9638394329816,3.13603314884293,1.18203210516435
"HS_GT_14935",11.7131734976654,8.8172562552186,10.5136908067998,6.77984799885379,9.24708940688719,11.1318201745797
"HS_GT_4268",5.37925981376997,9.14513301914079,8.18588927851166,6.13522088910788,11.666095986327,2.28556968686862
"HS_GT_13617",12.2463837063109,3.38664689609601,9.15732725176273,10.8761731711273,9.74760642326986,8.21156054615013
"HS_GT_12994",13.3665846089829,4.32438105744804,8.84203315282006,8.03736953128238,7.03802452178201,5.43973819949899
"HS_GT_12882",6.77699197923475,6.08652647567359,7.34280291282733,6.87833440903528,7.25942586785711,5.34539139438081
"HS_GT_12884",10.1477443181254,6.51005775980606,4.58798747210757,8.92389769463841,8.71873790752497,14.2890774165274
"HS_GT_10009",6.53646849914841,7.73910086411318,4.40736786121199,10.5699039391862,9.30685629440532,7.84522339845789
"HS_GT_8351",9.01313746695616,6.68527250238847,5.34984716843614,9.558657361512,7.29846404499049,8.70611836536486
"HS_GT_5216",6.57022916778079,14.291772425403,13.9155468169455,1.45409230505927,8.14472221071099,7.57725789430507
"HS_GT_5729",12.7206550080295,7.77274388821018,4.98053797891516,5.32269260085169,8.74819425429445,5.65376542191489
"HS_GT_2138",6.26426124730635,6.95924749831836,6.56747622728921,4.20863519354414,7.80819523921388,3.49211741834275
"HS_GT_14920",4.1821399356304,10.6746615377097,5.93517491137165,10.9648351064294,10.4636131448713,7.00096845428619
"HS_GT_5596",8.4533509349704,9.38281576560123,6.17624800650022,11.0154954134063,8.14767402602241,9.23702342836964
"HS_GT_12796",3.65727195415027,8.25052315127652,8.28479946361614,3.72047061398534,9.67528258404702,9.01386237973625
"HS_GT_11949",8.80387713868159,8.90012143392926,8.2191165315443,6.582058359557,17.6334710770205,4.98412496299537
"HS_GT_14734",10.6752824019606,1.7065004955102,1.94156182508172,10.4122800929222,13.8813588227802,9.83566289655838
"HS_GT_5858",14.3890179722978,10.2027454609765,7.21680383674081,5.79466883139775,4.21866269977344,8.30231309091539
"HS_GT_4358",7.48374195103093,4.52710640735231,0.513095596928038,7.21986864016662,5.63827141361479,9.23328536737774
"HS_GT_14647",11.0114304843953,5.5171632679211,9.17229551927446,8.14646975382653,12.0269685210439,6.14090981478155
"HS_GT_12248",8.14194126522729,7.728511544811,8.37273168184056,11.1906980011708,10.0665397077081,12.7371994983304
"HS_GT_14176",7.31284347513769,13.9860026688632,11.8132179391382,8.87964340423548,10.1179460987458,3.06694475738347
"HS_GT_10543",9.52728572582189,8.2747248255905,6.73997660499465,13.0500442982475,9.66231673403816,9.86098062122042
"HS_GT_13419",8.27691746796029,7.96472957443834,4.85537020657806,8.51563555157489,4.30890599882507,6.83790781859808
"HS_GT_5987",5.1240259967277,2.33131440575241,11.9607909668684,6.18505941857699,13.8258793253546,7.48889135746498
"HS_GT_3972",8.81206094249823,8.23906932843531,10.0120640069536,5.70973162468047,7.25236550599779,2.9051352036603
"HS_GT_12471",5.11748453446623,6.09000197156416,4.99726227765105,5.39269120750534,7.05956607003608,10.1269534886431
"HS_GT_15128",10.7581017454044,10.8725413747085,4.98163968116867,3.23584097019814,3.56606268295713,6.86611345413887
"HS_GT_13711",7.88127071661983,4.20039445515549,7.648033367711,8.49982164806234,6.94252904432263,3.86126481877448
"HS_GT_12056",9.36502887178726,0.0101135292617407,6.06728866083244,4.77838300284677,8.92642254509775,11.0828674642725
"HS_GT_10258",14.6646734892951,5.30233316939834,7.98815649392902,5.65710515501652,8.49597809595928,7.88335795054611
"HS_GT_12335",6.77290181611581,10.1566502426521,8.61901135230583,11.6819542551501,5.31865402380901,5.37305580309958
"HS_GT_14061",7.55861273628387,9.59769369768731,2.00067614450997,9.20244279979882,16.8779918106045,2.33260714464364
"HS_GT_14206",8.47641142343863,6.48935459112427,9.70270115204948,9.18510101766135,5.19936094921675,10.8855956859886
"HS_GT_4277",6.61651627504976,9.88309288211592,8.17481740985769,12.7800812671719,14.3325267527269,6.52035706446357
"HS_GT_11917",8.76194437373905,9.57592925703954,10.5101428349444,5.51029084407164,5.70381337556938,12.9131835519304
"HS_GT_14208",6.90327474148737,12.8983816941618,11.5057431081411,7.69962970305511,10.2434215728801,5.25676795525612
"HS_GT_12383",12.9596524423321,8.77276107714876,9.63291142362367,5.88373771107085,7.10590854357927,7.26717277419163
"HS_GT_14698",4.99393587005154,8.2611175105989,2.28294765632937,10.7030628094221,5.75005602266818,10.31942105055
"HS_GT_11228",5.93657119135454,4.53287585112642,8.54648428647004,4.57588519981844,10.0959670743623,8.05839392557918
"HS_GT_14190",11.6175151717224,17.0330118785348,12.3492989165527,6.60522673005582,11.5827614518351,9.19623571826428
"HS_GT_13835",10.9960248292918,10.3749701012329,5.31924905234115,5.59149009860512,2.10419059263078,9.51778079910829
"HS_GT_6202",4.32697959662511,4.11104333412372,5.39908670769849,9.54578470312075,7.19152859796344,6.17716416844871
"HS_GT_10707",7.53666016868947,3.29484748917766,4.4497426359018,8.25776905809455,7.86930589368472,6.54402730372885
"HS_GT_11752",5.64283440749265,3.03250965994318,6.93089929370065,8.20369048024887,6.86670521258332,7.06239954539992
"HS_GT_5262",5.82152190864002,6.70409849838364,7.92220948971749,9.9023412747405,8.89823328474469,7.2874603379645
"HS_GT_11034",7.09999199132593,9.95719822052164,6.29699400543304,5.67969873964332,10.8542194520997,8.53626164617236
"HS_GT_7159",7.35121294812013,8.45380089278557,10.1249382647001,8.15055815454338,11.635255769503,10.3328371188433
"HS_GT_13722",8.96022136995929,10.3401169073178,9.57567961415969,10.9717864977927,9.24330861777401,10.4327255964129
"HS_GT_14638",9.90210342313706,9.24798778365205,6.63628367625686,8.11167087309516,6.1995927007449,6.29058951959039
"HS_GT_13582",14.8771193758798,4.84935873944949,10.5295427428589,6.19116142525532,2.87476531641382,12.052841093229
"HS_GT_7749",10.5973304461329,2.28762055439001,12.9681409434947,14.9623380837777,8.95155610637476,3.62532010882509
"HS_GT_13837",10.9590755493415,8.56916811183614,7.04168037476304,0.934983367724804,2.35632256111059,8.638487759853
"HS_GT_673",5.52998155339566,8.44092744372732,7.54566166457568,8.04878361073785,10.1525867018174,11.0939878612974
"HS_GT_11394",4.95340239257967,3.50301479890938,8.91193213356976,3.8027833848933,4.28174707716035,12.9087173641114
"HS_GT_1432",11.7378196952071,8.96322558270461,9.39242819117862,9.97893970007766,2.94563082436222,10.460155240765
"HS_GT_14101",5.7802859312028,5.69721128984613,4.78031505381798,10.7873641824957,4.74889266284383,11.3610932665472
"HS_GT_12481",9.41785859091165,6.14983656814525,6.07680076381166,6.35336987683782,7.26412056507139,13.0644175965574
"HS_GT_8212",6.3078695050204,10.5582308236392,11.5532085718441,7.88618046070099,6.75136192186453,14.0985784375922
"HS_GT_13698",8.07917481380353,7.85486426627575,6.40739829214557,11.6870017135457,11.7052618873176,11.0060238185531
"HS_GT_1476",4.25376628962571,7.16320012146153,8.77393455669991,6.51449305888161,8.48133381404056,9.04195634407297
"HS_GT_14099",9.05796228069993,5.19496884957438,11.5284793264969,7.8372463752382,6.2136067672618,9.10696507860696
"HS_GT_3962",7.62244428663077,8.3330626246675,6.77029659424042,5.75537300671338,11.2716858356256,11.6209190936488
"HS_GT_5439",11.9511175632579,8.26041083937541,6.66232687532438,9.5222061327336,7.84198507537452,11.818843542307
"HS_GT_5801",6.45961736916518,4.71739158482781,10.3009310952843,1.74614946765773,5.36856924039157,9.24115665933845
"HS_GT_5833",8.62929084103181,8.64488744029847,9.63500214395311,6.84842361128868,13.2189753825771,7.69983074373952
"HS_GT_12659",7.13595382616619,5.0888623549802,8.86277113938526,1.92920411636432,11.0918749323137,7.68482301287204
"HS_GT_8873",5.86996783246521,8.80461317633059,8.16214185126876,8.14609281527873,0.991917248402135,4.95767258727821
"HS_GT_5201",6.56303673747219,5.26202894036719,6.86777965906983,10.551167536625,9.28959556876465,12.4008055356827
"HS_GT_14030",9.12589042215668,5.49148035516633,10.0811708213486,4.88052651844067,10.5850359036037,3.01093216569718
"HS_GT_13412",6.34496279508297,4.94889215972102,8.6832788653213,5.19603009063297,6.12270673956231,9.25622182122451
"HS_GT_2951",8.46774331548821,6.58855766946512,11.0577450433464,7.78535057393191,7.53094607136781,6.28002361811914
"HS_GT_11510",8.16225699605771,8.02302546453302,7.19767694002338,10.7161547540645,6.43127572126549,8.57589092889219
"HS_GT_10660",7.29277523682293,8.54002185227747,9.94349783310355,8.75551603112238,1.93755884162461,12.9723201308562
"HS_GT_14651",9.66652163604533,8.57911004346349,6.87583027298376,7.06524068781466,7.27117897429752,10.340892785689
"HS_GT_12475",6.58879352639491,6.89483504115917,3.26615536092454,5.09061243174504,7.72922152490038,6.52024226926199
"HS_GT_5595",8.75069984091231,8.11037295597902,3.97904377136027,7.15487207830431,9.56809855319559,6.02843108395875
"HS_GT_13337",9.47882237857506,7.16032469764866,5.97591762889439,14.6188937160161,7.95027077282314,5.39767248135436
"HS_GT_14224",12.6395898273158,7.57702330402744,5.75227390779832,11.5534663664473,1.89662871076808,9.50676634651917
"HS_GT_4138",11.8660534251983,11.5040186630421,5.45416053047186,14.727294215032,5.94651801623584,7.30334235752423
"HS_GT_10697",6.03663858400358,10.5132124319204,8.44330434787862,4.98586418440278,9.88432569151323,17.9764416642901
"HS_GT_13315",8.11406928986984,6.66686344107317,5.22286727363226,11.0039060614638,12.4966219947252,12.5364382414421
"HS_GT_4931",5.63527147168156,6.66269387581426,10.7515624408867,6.10985136648994,7.17338688137239,7.57369962855147
"HS_GT_9809",6.38124610754835,9.13349795626049,8.02925677119024,8.04307173754174,6.2341867643886,8.23873681782712
"HS_GT_5928",6.13087383978486,8.97010292494801,10.9390053622889,1.25848783778477,9.56925535773582,5.87065563037679
"HS_GT_13972",8.90822793895622,6.74403733273847,7.23509170938063,7.43842437984329,10.0951062210476,7.04759654486868
"HS_GT_415",4.40951852650445,3.67008950393605,13.3980133375955,4.10333246505629,3.80606713364881,2.22450165213462
"HS_GT_9151",10.1441945849828,4.6415166014836,9.83290815597904,3.8946180128518,8.30486139137116,7.98694281524889
"HS_GT_10498",4.49430034695235,7.12927893752632,10.0625589400074,3.15510009960765,5.99155420485894,6.02248918418609
"HS_GT_5956",12.156821942038,13.1528569432061,9.8779335783754,10.665493054534,9.97416447407536,8.8358765267209
"HS_GT_6599",9.00101290341211,3.43858835239103,0.117995133663969,9.24112099672239,13.6094338408282,10.3054958794004
"HS_GT_14632",13.2440688440289,7.39778235490753,7.79964288249712,4.19798642158992,5.35064148856575,13.483751737979
"HS_GT_6642",6.81902401980565,10.2965685877863,9.60984755370905,7.56933975652544,5.58261190921517,9.29866654420013
"HS_GT_975",7.45422186936454,11.6161919229712,14.671565821996,6.86378917956452,9.82628706843053,2.40154146910748
"HS_GT_6996",6.21737056333186,5.32185019477724,5.50317052765925,4.85327039723305,9.4406208524537,5.14686187722962
"HS_GT_11070",9.9569391791401,11.4334506271745,16.8879658597343,8.63680833814882,7.21020991291647,5.31180644541058
"HS_GT_12878",8.16944871163113,11.3025211554891,10.2303647092392,10.2135172372243,3.0796867058857,5.03244149455423
"HS_GT_14507",5.14351143152367,6.10565710024828,10.9530645782787,8.63395803653593,11.1211705900881,11.5760835729241
"HS_GT_10760",11.6858588961447,11.2505708033628,9.49569300547065,11.9103337108989,7.535444944888,11.3355672226142
"HS_GT_14487",11.2519157504251,8.699029366076,8.38125248148796,9.91459939724445,5.24142063382813,6.25101227692918
"HS_GT_14878",5.48763628732295,5.94540039615438,15.4306471988889,3.93089323117293,6.54501701138776,14.7588831246636
"HS_GT_10494",12.2327263294119,7.99599676048116,8.72401403715777,1.91375444083021,10.5152916758775,10.7733433458196
"HS_GT_7042",4.62829157353066,4.82631092668219,8.88965061084953,6.25291560451389,5.37986035813868,16.4096480965862
"HS_GT_4918",14.687952732441,6.79255146706668,2.07930046753377,9.36903238114542,7.25301976397757,9.08814935555703
"HS_GT_11448",4.49695182130903,1.18074973353487,6.81972406092357,0.99901995354093,13.2611241110904,11.5845950945112
"HS_GT_13568",4.494204171995,4.76800760548382,6.92507939861039,6.34880336411213,7.92488289697232,5.09158303527634
"HS_GT_12889",9.95186951236469,5.88721480915022,6.75977242254827,8.12359233374741,13.243710109942,10.4347112561084
"HS_GT_5413",6.03987318162913,10.647601723575,13.8934849588134,3.92774312337112,6.34324692199807,7.90237083490942
"HS_GT_10195",7.52661951411884,4.90064815558851,13.9819995295882,7.88577114340974,5.62608337173805,6.5527068255342
"HS_GT_14902",3.43986426870124,11.0264270166809,2.3990650205358,1.36610389893703,14.5734276815351,12.3335892417838
"HS_GT_14490",6.76167216310135,7.07700525917089,10.1964951836838,9.07708841656799,9.20065229714322,13.3171011410607
"HS_GT_6911",1.44326428277206,7.67893780512997,14.4953210895909,8.54941632638536,6.62512884599707,7.61941143579198
"HS_GT_13993",9.0235767746754,11.6962361812406,7.01342323624115,5.96257718080235,9.80888094236441,7.73277422366899
"HS_GT_11529",4.75237242969237,12.9608082609573,9.40219223682467,3.32093222337225,7.54660958684546,9.1805868199075
"HS_GT_10193",7.73397997262601,5.45172950223548,6.69720012354083,8.47997084356497,6.25305298939063,8.45893000352229
"HS_GT_12276",5.13604264055023,8.0493227942745,8.74649416426299,10.2221150271521,5.02749552237057,5.8222368840793
"HS_GT_10542",9.85828267300318,7.04723641701096,7.38848778602505,17.7654636499885,10.4719548554076,6.34445049057528
"HS_GT_13211",8.80141333599698,10.6213662390654,7.43000647399721,11.4026702284183,7.97034145805437,4.91707395543437
"HS_GT_6582",7.26751181883017,11.4136207384924,10.3625588538478,11.7786250997432,8.76193747408163,5.48080896655817
"HS_GT_13921",9.99743268609958,8.8030451003891,13.3003461692086,9.95156622954214,6.36360441381404,6.26806872349329
"HS_GT_5606",10.9656927210446,6.93845487800187,11.2128234833343,11.4924687631865,4.57136847886663,4.92884403430304
"HS_GT_2106",6.1438939726689,2.51890344049332,7.8549329496819,7.52743628254161,12.0225961267401,5.18741573133518
"HS_GT_6983",3.01632043520557,4.18538204644777,8.42262757390517,9.77729287443944,8.03665591373153,6.09313727608336
"HS_GT_2549",9.36130282242207,4.70757054695813,8.40609408884007,13.3350674473234,12.6201491779307,8.34220969734249
"HS_GT_10192",2.32781223249093,7.4001905117255,4.20610666677157,6.64657198893971,9.70888381184196,8.45426475039692
"HS_GT_14029",13.5601940891364,7.82839408524957,5.90257942262124,7.8794065894203,7.26726512801195,9.70790073824077
"HS_GT_14702",10.6166868972629,10.5587604873573,5.68897271081984,0.529642962280635,8.11583157079601,5.1521196966603
